from,to,length,oneway,name
332541,219156630,50.15795425744275,True,улица Самойловой
332541,574265134,24.437205892172294,True,
332542,219156630,138.7409562311342,True,Нефтяная дорога
332542,574265134,171.29966724505408,True,улица Самойловой
332543,5533151173,21.537294872606303,True,Фаянсовая улица
332543,5233528791,464.8780694912855,True,улица Седова
332575,1218940715,207.8522354430235,True,улица Бехтерева
332575,332576,24.557450551752353,True,площадь Бехтерева
332576,3389454584,24.269195846276247,True,площадь Бехтерева
332577,11663768168,733.8027628990363,True,улица Седова
332577,393012434,58.518981961372354,True,площадь Бехтерева
332585,496816694,16.48949588810674,False,Большой Смоленский проспект
332585,496816681,356.32634540047934,True,"['Большой Смоленский проспект', 'улица Бабушкина']"
332585,496816686,497.02741639823114,False,Большой Смоленский проспект
332591,496816700,13.909931581821013,False,проспект Елизарова
332591,941361689,153.1712253806965,False,проспект Елизарова
332591,249299929,241.02268211575276,True,улица Бабушкина
332666,332675,200.01959036723787,True,Аптекарский переулок
332666,226863,86.5989918671637,True,Круглый переулок
332671,370954640,31.003959339400076,False,Манежная площадь
332671,332672,93.61424188510351,True,Караванная улица
332672,1570463138,210.0528471460777,True,Караванная улица
332672,7038630,120.44365233801385,False,Итальянская улица
332672,1134307448,127.39840248712939,True,Итальянская улица
332674,254980958,47.088280615298466,True,Биржевая площадь
332675,2144310379,252.94054882763095,False,Миллионная улица
332675,6872011140,47.70107009361215,True,Миллионная улица
332677,21991229,277.3852515209499,False,Басков переулок
332677,22312050,161.3441365580964,True,улица Маяковского
332677,12848464734,287.0660995398685,False,Басков переулок
332683,10180523850,84.42551814927378,True,Литейный проспект
332684,12848464732,286.9280541626353,False,Ковенский переулок
332684,10180523826,161.695352298657,True,улица Маяковского
332691,25894266,168.09568539739948,True,набережная реки Фонтанки
332691,7141718068,405.4745852877391,True,Бородинская улица
332692,332691,113.16396147098571,True,набережная реки Фонтанки
332692,21991234,71.75688561012586,False,Лештуков мост
332693,332692,112.95017016426459,True,набережная реки Фонтанки
332693,1554312475,432.83157496983887,False,Банный переулок
332714,438081397,14.581417269459008,False,Транспортный переулок
332714,1938863616,49.32037049776901,True,улица Черняховского
332715,22300777,267.1190715824845,True,Роменская улица
332715,332714,215.86233979302204,True,улица Черняховского
332716,438081384,15.027787906611518,False,Павлоградский переулок
332716,1465037811,85.80968929346201,True,улица Черняховского
332730,1834415232,228.29724104045252,False,Тележная улица
332730,1573794575,130.11076004951278,False,улица Профессора Ивашенцова
332730,1574336642,458.0830045167641,False,"['Чернорецкий переулок', 'Тележная улица']"
332730,22319248,156.65017500450534,False,улица Профессора Ивашенцова
332736,8087611,196.9587539526842,False,Конная улица
332736,1573794579,129.57961575531158,False,Исполкомская улица
332736,12180325833,149.3057516816852,False,Исполкомская улица
332756,12180325761,11.805555882127932,True,проспект Бакунина
332756,21684498,163.6813914201387,False,проспект Бакунина
332756,12180325832,299.62258888181304,True,Исполкомская улица
336248,1639018641,938.1123472459184,True,Витебский проспект
336248,194354034,29.483972243993655,True,улица Орджоникидзе
342387,3723904357,37.369227348752844,True,2-3-я линии В.О.
