id,lat,lon
1581883642,59.9450282,30.4781993
1581883647,59.9451566,30.4844745
1581883654,59.945271,30.490637
1581883660,59.9452822,30.4911333
1581883668,59.945444,30.5004098
1581883675,59.9454921,30.5026925
1581895635,59.9333491,30.4355362
1581895637,59.9334826,30.4355334
1583040454,59.9218865,30.3319165
1583389306,59.9353502,30.4878962
1584815268,59.934412,30.3048322
1584815298,59.9350496,30.3064516
1584815352,59.9364654,30.3101293
1585247484,59.9362598,30.3193568
1585247485,59.9364609,30.3176393
1586505150,59.8582522,30.3378179
1586505153,59.8584822,30.3378025
1587451390,59.928111,30.3081962
1587451414,59.9292264,30.3123268
1587451416,59.9297914,30.3144209
1587451440,59.933431,30.3226287
1587451461,59.9355812,30.3240424
1589052074,59.9358266,30.3220444
1589052084,59.9359136,30.322307
1589052089,59.9359519,30.3220096
1589052133,59.9384024,30.3235035
1589052135,59.9384384,30.323205
1589052159,59.9390746,30.3238255
1589052187,59.9408974,30.3247013
1589052191,59.9409316,30.3244019
1589052204,59.941108,30.3244867
1591433271,59.9407032,30.3282651
1591433328,59.9410758,30.324787
1591732109,59.9426175,30.3432594
1591732138,59.9449706,30.3428455
1591732143,59.9464113,30.3426076
1591732167,59.9466088,30.342634
1593576553,59.9418515,30.266697
1593576557,59.9417948,30.2665114
1595630268,59.9485866,30.3858875
1595630281,59.948632,30.3829111
1596104368,59.7321166,30.3752001
1597034880,59.9458181,30.3902862
1597034893,59.9459461,30.3904462
1597034897,59.9460173,30.3902264
1597034925,59.94612,30.3901702
1597034941,59.9461451,30.3906513
1597034954,59.9462794,30.3909906
1597034955,59.9463,30.3951656
1597034957,59.9463776,30.3912402
1597034958,59.9462998,30.3900257
1597034959,59.9463599,30.3907063
1597034972,59.9464571,30.3910345
1597034974,59.9464315,30.3901685
1597034997,59.9466367,30.3906713
1597034998,59.9466726,30.390178
1597128155,59.945874,30.3895537
1597345997,59.9432982,30.3922393
1597346032,59.9444496,30.3922012
1597435353,59.8410684,30.3364474
1598459623,59.9314331,30.2922214
1598459625,59.931593,30.2921689
1598674181,59.9269411,30.3057594
1599816959,59.93104,30.2939183
1599817019,59.9330955,30.3008644
1603311393,59.9261293,30.295186
1603311416,59.9262107,30.2955985
1603477035,59.9308672,30.2933358
1603477050,59.9316986,30.2925024
1603477081,59.9324088,30.2913696
1603477089,59.9325008,30.2916152
1603477113,59.9332772,30.2908727
1604760112,59.7394195,30.4805799
1604760148,59.7436463,30.47608
1605100326,59.8153958,30.4033033
1605127097,59.9318631,30.3075849
1605127128,59.931311,30.3083393
1605127155,59.9316172,30.3076559
1605127183,59.9316371,30.3081827
1605127223,59.9318748,30.3079569
1605127295,59.9332484,30.3058301
1605127310,59.9332628,30.3061579
1605127373,59.9334324,30.3056756
1605127461,59.9339077,30.3048584
1605127545,59.934119,30.3041988
1605127579,59.9341915,30.3043495
1605127594,59.9342759,30.3041923
1605127641,59.9345492,30.3035225
1605127676,59.9356383,30.3020218
1606512563,59.9337827,30.3047958
1607454041,59.85026,30.4817299
1607526326,59.9270779,30.3012544
1607526348,59.9276269,30.3007574
1607578298,59.9256624,30.313797
1607578302,59.9259513,30.313459
1607578310,59.9267494,30.3124818
1607578316,59.9277175,30.311373
1607578326,59.9286728,30.3102755
1608553899,59.7656633,30.1430684
1608553901,59.7651051,30.1454635
1609206207,59.9258802,30.3174509
1609405536,59.9244167,30.3033409
1609405542,59.9244252,30.3054691
1609405546,59.9244465,30.303595
1613010189,59.9287228,30.2954831
1613010231,59.9307446,30.3006627
1613010349,59.9312631,30.3030138
1613010379,59.9322771,30.3074081
1613010431,59.9352338,30.3164338
1614688587,59.9318155,30.309527
1614688627,59.9320543,30.3095085
1614688631,59.9321172,30.3090761
1614688636,59.9322738,30.3093976
1614688640,59.9323406,30.309186
1614688667,59.9324335,30.3085988
1614688670,59.9325237,30.3084644
1614688674,59.9324608,30.3092451
1614688685,59.9326782,30.3091552
1614720203,59.9312923,30.3086858
1614720240,59.9316529,30.3097835
1616151475,59.9300273,30.2981529
1616151487,59.9317326,30.2962531
1616938051,59.9307593,30.2973177
1616938114,59.9321264,30.3020051
1616938154,59.9330892,30.3053078
1616979500,59.9333104,30.3060333
1616979504,59.9334913,30.3066341
1616979517,59.9353013,30.3118606
1617738704,59.8921342,30.3246708
1618228886,59.8128562,30.3767087
1626501283,59.7446937,30.5041099
1626601554,59.9327513,30.3838369
1626603454,59.937748,30.3746249
1626733034,59.7802232,30.4382818
1629416097,59.935797,30.3083928
1629416098,59.9358544,30.3082175
1631188951,59.9369657,30.3126324
1631189109,59.9372941,30.3122811
1631189113,59.9373914,30.3125339
1631189496,59.9385259,30.3119276
1631189497,59.9386157,30.3121155
1632550721,59.8632405,30.475347
1633724379,59.936505,30.3099223
1633724391,59.9366657,30.3151542
1633724395,59.9367128,30.315486
1633724405,59.937814,30.3124846
1633767730,59.9288129,30.3016531
1633767743,59.9299569,30.3082803
1634103007,59.9274169,30.3056221
1634103122,59.9286133,30.3050373
1634103219,59.9293379,30.3046831
1634103262,59.9304318,30.3041466
1634103265,59.9308273,30.3035491
1635179143,59.9285942,30.3003726
1635976207,59.904011,30.3975056
1635976211,59.9043443,30.3996788
1636492782,59.8961338,30.3004041
1636589742,59.9020967,30.2999763
1636599554,59.9197073,30.2951769
1636659324,59.918868,30.2959164
1636659372,59.9218449,30.2928726
1637141651,59.7703407,30.144677
1637149837,59.7623898,30.1429377
1637149839,59.7614782,30.1405375
1638063932,59.9182657,30.3014009
1638063934,59.9198676,30.3000657
1638063955,59.9246432,30.296073
1638063958,59.9277268,30.2941169
1638101436,59.9181121,30.3007419
1638164112,59.9211343,30.2982172
1638164156,59.924493,30.2954062
1639018641,59.8360724,30.3717094
1640334009,59.7220404,30.4976853
1640334085,59.7090091,30.5048909
1640334260,59.7199024,30.5048231
1641231157,59.9276613,30.2934836
1641378664,59.8033874,30.3248189
1641378692,59.8084982,30.325314
1641393276,59.8032694,30.3244318
1641393284,59.8035149,30.3244187
1642620520,59.7881138,30.4934722
1642620841,59.7911492,30.4872576
1642965917,59.7738475,30.4722009
1642965920,59.7846782,30.4364989
1642965943,59.8058895,30.3958169
1642965946,59.8054259,30.3948757
1645504218,59.9269091,30.3554911
1647309800,59.7837747,30.148182
1649323468,59.7934727,30.3026966
1650892535,59.8936704,30.3837032
1650892578,59.894333,30.385758
1650892928,59.8962424,30.3770429
1651441400,59.873023,30.4938263
1651461071,59.8709154,30.4996174
1655186863,59.8288345,30.5222381
1657394718,59.8604515,30.4699521
1657394725,59.8605301,30.4700272
1657394745,59.8611814,30.4671182
1657394746,59.8612547,30.4671732
1657394761,59.8629548,30.4601255
1657408014,59.8536856,30.4445412
1660004784,59.8500112,30.2921607
1660004806,59.8518659,30.2927146
1660004812,59.8518694,30.2925423
1660004821,59.8520047,30.292746
1660004823,59.8520053,30.2925615
1660004834,59.8535373,30.3018878
1660004842,59.8535866,30.3019698
1660004866,59.8577492,30.2940168
1660004868,59.8578329,30.2938495
1660004869,59.8578524,30.2940371
1660004873,59.8579395,30.2938727
1660004919,59.8613491,30.2872072
1660004924,59.8614142,30.287321
1660004958,59.8644544,30.2952896
1660004982,59.8660435,30.2784959
1660005010,59.8716052,30.2975717
1660018920,59.8570377,30.2953694
1660020297,59.8598606,30.2902759
1660461532,59.8727626,30.2548702
1660461542,59.8727864,30.2552963
1660461566,59.8728564,30.2547758
1660461571,59.8728804,30.2551817
1660461919,59.8758171,30.2582794
1660475207,59.8730385,30.2587982
1660475210,59.8730467,30.2589976
1660475228,59.8731181,30.2587729
1660475229,59.8731212,30.258974
1660475230,59.8739555,30.2622497
1660475231,59.8740053,30.2621488
1660475232,59.8740185,30.2623435
1660475237,59.8740654,30.2622482
1661036181,59.7722898,30.1438372
1664039035,59.8801333,30.4926722
1666674948,59.7057228,30.438674
1666698519,59.768175,30.3479163
1666698551,59.7693226,30.3508936
1666765983,59.760112,30.3653361
1666770440,59.7494129,30.3146467
1666770453,59.7498644,30.3151135
1666770454,59.7497607,30.3145084
1666832182,59.9286924,30.2854453
1667603002,59.9242271,30.2942286
1667641675,59.6730784,30.4244009
1667641884,59.6734263,30.4225367
1668223129,59.9281245,30.2814716
1668241052,59.9163386,30.2909355
1668241056,59.9167266,30.2906738
1668241059,59.9175413,30.2899522
1668241063,59.9180404,30.2895104
1668241064,59.9187858,30.2888368
1668241065,59.9192768,30.2883884
1668241066,59.920419,30.2873651
1668280279,59.9231432,30.2816502
1669867339,59.8619539,30.3282564
1670210559,59.9167408,30.2797263
1670306185,59.6806992,30.4769679
1670479277,59.7320985,30.4661097
1670479346,59.7350758,30.4713919
1670479373,59.7359205,30.4576067
1670479409,59.7368623,30.454909
1670479427,59.7388418,30.4627484
1670512306,59.7345372,30.4606843
1670512311,59.7347745,30.4601563
1670564288,59.7361545,30.4550402
1671972468,59.7264425,30.4577023
1672773998,59.8584746,30.1545746
1675755993,59.7401243,30.4247659
1677903532,59.8625494,30.4944778
1677903662,59.8666475,30.4867093
1677903676,59.8671779,30.4864246
1677903678,59.8671645,30.486311
1677903796,59.8705533,30.4777044
1677903797,59.870576,30.4773587
1677903891,59.8721199,30.4646025
1677903894,59.8722421,30.4640725
1677903999,59.877749,30.4561377
1682930797,59.7230863,30.4391267
1683114850,59.7252458,30.4462734
1683135343,59.7634531,30.4882293
1684483375,59.9391333,30.3939022
1685472505,59.8513084,30.2355881
1685472518,59.8522829,30.2381828
1685472520,59.8523384,30.2380704
1685472604,59.8540884,30.2430438
1685472817,59.8574953,30.2564224
1685472876,59.8587511,30.2535857
1685472880,59.8588127,30.2537099
1685472885,59.8588233,30.2534437
1685472887,59.8588875,30.253566
1685472937,59.8594606,30.2520223
1685472938,59.8595463,30.2522209
1685514550,59.8455712,30.2119685
1685514552,59.8455809,30.2123549
1685514571,59.8456379,30.2120624
1685514578,59.845665,30.2124828
1685514641,59.8461134,30.2180136
1685569371,59.8424061,30.1753292
1685569372,59.8424093,30.1755308
1685569392,59.8462943,30.175455
1685569393,59.8462991,30.175233
1685569397,59.8463544,30.1755036
1685569398,59.8463614,30.1752335
1685569469,59.8468765,30.146227
1685569499,59.8470946,30.1301432
1685569512,59.8471708,30.1301382
1685569537,59.8472251,30.1306816
1685569540,59.8472287,30.1755609
1685569548,59.8472326,30.1752916
1685569558,59.847238,30.1301408
1685569567,59.8472851,30.1301942
1685569582,59.8472967,30.1301199
1685569591,59.8473421,30.1305175
1685569615,59.8474293,30.1298857
1685569628,59.8474711,30.1293015
1685569660,59.8487727,30.1246196
1685569661,59.8488398,30.1246928
1685569687,59.8498367,30.12069
1685569689,59.8499097,30.1207619
1685569743,59.8528137,30.1056773
1685569747,59.8528787,30.1056913
1687002038,59.80471,30.4026977
1687030790,59.8512927,30.2357756
1690568274,59.9271619,30.3533132
1690718264,59.9408577,30.2678562
1690718266,59.9429054,30.2652107
1690718285,59.942965,30.2653981
1692880240,59.9400329,30.4765487
1695918641,59.7614833,30.1396019
1695918665,59.7615434,30.1382895
1696701997,59.9424658,30.2621742
1696702008,59.9407585,30.2642154
1697912764,59.8753429,30.2913755
1697960977,59.9047326,30.4893592
1699395783,59.8322772,30.3612166
1699395788,59.8324287,30.3610325
1699395812,59.8324491,30.3611752
1699395882,59.8345196,30.3601119
1699395888,59.8345308,30.3602682
1699395935,59.8351861,30.3600092
1699396053,59.8422635,30.3569734
1699396097,59.8429933,30.3564509
1699396106,59.843015,30.3566579
1699396112,59.8431203,30.3563981
1699396118,59.843142,30.3566051
1699396163,59.8436029,30.3563694
1699396225,59.8484822,30.3541393
1699396238,59.8485057,30.3542581
1699396323,59.8527316,30.352261
1699396326,59.8527451,30.3524519
1699396331,59.852875,30.3521972
1699396334,59.8528892,30.352395
1699396379,59.8537627,30.3518783
1699396382,59.8537828,30.3519972
1699396553,59.8639331,30.3475044
1699396556,59.8639483,30.3476254
1699396580,59.864457,30.3474078
1699396585,59.8644703,30.3472656
1699396610,59.8646214,30.3472049
1699396616,59.8646315,30.3473335
1699396763,59.8720047,30.34404
1699396766,59.8720079,30.3441724
1699396779,59.8720698,30.3441223
1699434499,59.9285304,30.3348321
1699434505,59.9286513,30.3350039
1699434590,59.9288171,30.3340662
1699434629,59.9288612,30.3356356
1699434764,59.9290657,30.3351396
1699434777,59.9290646,30.334005
1699434839,59.9292198,30.3342422
1699434841,59.9292283,30.3347602
1699434874,59.9294231,30.333605
1699437269,59.9283824,30.334433
1699437273,59.9288066,30.3338056
1699453355,59.8899212,30.2782386
1699453368,59.8916056,30.2799384
1699453377,59.8931901,30.2823251
1699453378,59.8931541,30.282427
1699453386,59.8945289,30.2843453
1699453398,59.8966914,30.2877694
1699453399,59.8967158,30.2876517
1699453402,59.8972219,30.2883535
1699453403,59.8972522,30.2885475
1699453407,59.8975836,30.2889699
1699453415,59.8986344,30.2892353
1699453426,59.9025618,30.2903106
1700948718,59.8316576,30.4135407
1700948719,59.8317168,30.4134794
1700948746,59.8329465,30.4185694
1700948749,59.8330037,30.41851
1700948753,59.8330694,30.4190422
1700948757,59.8331282,30.4189826
1700948826,59.8355531,30.4287337
1700948831,59.8356125,30.4286786
1700976767,59.8277184,30.3977957
1700976774,59.8277795,30.3977081
1700976776,59.8277854,30.3978411
1700976860,59.8330331,30.3924136
1700976863,59.8330855,30.3926181
1701090391,59.8259033,30.4095103
1701090394,59.8259285,30.4096248
1701090476,59.8296525,30.4056993
1701090480,59.8296798,30.4058121
1701090492,59.8297064,30.405647
1701090495,59.8297339,30.4057584
1701090610,59.8334768,30.4018246
1701090612,59.8335086,30.4019587
1701090622,59.8350416,30.4002365
1701090626,59.8350755,30.4003626
1701090631,59.8351978,30.4000833
1701090639,59.8352273,30.4001971
1701090720,59.8387529,30.3964876
1701090725,59.8387814,30.3965979
1701090731,59.8388621,30.3963812
1701090737,59.8388901,30.3964903
1701090814,59.8424185,30.3929104
1701090815,59.8423879,30.3928017
1701090843,59.8441215,30.3910411
1701090844,59.8441571,30.3911434
1701090877,59.8482353,30.3868873
1701090879,59.848263,30.3869946
1701090883,59.84841,30.3867235
1701090901,59.8484377,30.3868319
1701090995,59.8534979,30.3819885
1701090997,59.8535222,30.3821035
1701091085,59.8561151,30.3795779
1701091090,59.8561373,30.3797006
1701091094,59.8562617,30.3794554
1701091114,59.8562824,30.3795738
1701091325,59.8676625,30.3707724
1701091358,59.8684257,30.3701907
1701091359,59.8684477,30.3703076
1701537961,59.8289356,30.3855012
1701538055,59.8302285,30.3811099
1701538129,59.8307754,30.3832659
1701538134,59.8307875,30.383486
1701538151,59.8308007,30.3836153
1701651038,59.8386054,30.4134245
1702629486,59.811676,30.5793114
1702629487,59.8118054,30.5789644
1707009004,59.7238035,30.3541927
1707133390,59.764707,30.1390683
1710211458,59.8755951,30.3647258
1710211475,59.875625,30.3648339
1710211478,59.8756633,30.3647348
1710211519,59.8785619,30.3723631
1710211520,59.8786167,30.3723074
1710211521,59.8787057,30.3727285
1710211522,59.8787597,30.3726653
1710211541,59.8816393,30.3799881
1710211567,59.8844854,30.387427
1710211569,59.8845336,30.3873492
1711720287,59.8479361,30.369387
1711720345,59.8508787,30.3675573
1711720347,59.8509012,30.3676844
1711720457,59.8540828,30.3686268
1711720503,59.8548943,30.3684281
1711720585,59.866159,30.3598659
1711720594,59.8661794,30.3600196
1711720599,59.8669993,30.3594546
1711720600,59.8670193,30.3596053
1711720745,59.8739404,30.355857
1711720750,59.8739487,30.3560375
1711720758,59.874009,30.3559966
1711720811,59.8787758,30.3522742
1711720814,59.8788111,30.3524204
1711720827,59.8789224,30.3523195
1712570760,59.837086,30.3325723
1712570762,59.8371516,30.3328373
1712570763,59.8371997,30.3327484
1712570779,59.8391669,30.337184
1712570780,59.8392383,30.3370544
1712570846,59.8399452,30.3383417
1712570876,59.8436485,30.3381743
1712570882,59.8444231,30.3379692
1712570884,59.844426,30.3381312
1712570895,59.8445469,30.3379615
1712570897,59.8445507,30.3381237
1712570924,59.8494553,30.3376792
1712570926,59.8494573,30.3378204
1712570951,59.8522944,30.3375271
1712570952,59.8522998,30.33776
1712570953,59.8524499,30.3377517
1712570954,59.852449,30.3375181
1712570975,59.8529393,30.3376807
1712570981,59.855098,30.3373721
1712570982,59.8550997,30.3374978
1712571000,59.8552186,30.3373626
1712571003,59.8552204,30.3374901
1712571007,59.8582435,30.3371949
1712571010,59.8582453,30.3373191
1712571013,59.8584728,30.3371841
1712571015,59.8584747,30.337308
1712571056,59.8619396,30.3371162
1712571091,59.8639266,30.3370481
1713560126,59.9040738,30.3372745
1713560137,59.9041014,30.3375069
1713560150,59.9042644,30.3372743
1713560164,59.9043303,30.3372933
1713560195,59.9048871,30.3381076
1713560197,59.9049387,30.337971
1713560206,59.9049851,30.3381305
1713575592,59.8467314,30.3145569
1713575610,59.8471237,30.3138379
1713575628,59.8471754,30.3139486
1713579053,59.8474007,30.3133425
1713579057,59.8483668,30.3115378
1713579059,59.8484053,30.3116274
1713579066,59.8507355,30.3073139
1713625592,59.896747,30.3554637
1713625805,59.904617,30.3643895
1713625814,59.9046883,30.3646569
1713625819,59.9047376,30.3644374
1713625880,59.9055051,30.3541954
1713625912,59.9056403,30.3543967
1713625941,59.9057819,30.3550454
1713625955,59.9058409,30.3588435
1713625979,59.9059642,30.3589709
1713625988,59.9065049,30.3500731
1713625990,59.9065767,30.3501405
1713625996,59.907554,30.3457765
1713625999,59.9076219,30.3458283
1713626002,59.9076571,30.3453995
1715529410,59.9082917,30.3561827
1715529411,59.9083137,30.3560501
1715529431,59.9104686,30.3576406
1715529450,59.9104903,30.357512
1715529579,59.9137551,30.3595235
1720260916,59.9434305,30.4412041
1721050312,59.7089478,30.3386284
1723041720,59.9371972,30.2684232
1723041721,59.9372693,30.2686664
1723041722,59.9384723,30.2669478
1724035669,59.9137043,30.4997796
1724035671,59.9138261,30.5003541
1724399579,59.833256,30.3725637
1724399594,59.8333188,30.3729512
1724399597,59.8333196,30.3725421
1724399762,59.8341247,30.3722987
1724399783,59.8341846,30.3722777
1724399803,59.8341931,30.3726706
1725254243,59.925469,30.4473697
1725518043,59.9017568,30.4866077
1725518057,59.902298,30.486682
1726331939,59.8555901,30.2818751
1727281836,59.8704092,30.4395602
1727281838,59.871202,30.4388804
1728728166,59.9137392,30.4444561
1731318723,59.8993421,30.3602504
1731318726,59.8993848,30.3601541
1731318761,59.9002043,30.3620434
1731318767,59.9002522,30.3619597
1731318769,59.9003142,30.3725278
1731318794,59.9006157,30.3704745
1731318823,59.9008849,30.3638295
1731318850,59.9014946,30.365118
1731318856,59.9016799,30.3639884
1731318865,59.9017521,30.3637894
1731318872,59.9018076,30.3639684
1731340141,59.9217966,30.3320537
1732317504,59.8979915,30.3577584
1732761908,59.8647442,30.4535293
1732820498,59.7416062,30.3400287
1732820506,59.7401366,30.3354981
1732820565,59.7411066,30.3334031
1735744388,59.8324495,30.2954951
1735744484,59.8327019,30.2854233
1735744829,59.8337805,30.2668967
1735745197,59.8363193,30.2653227
1735745263,59.8370524,30.2640943
1735745301,59.8385499,30.2615362
1738699495,59.7719453,30.585408
1743205915,59.892342,30.3015588
1743205921,59.8926398,30.3056716
1752072432,59.7088481,30.1190269
1754400881,59.7030105,30.4583139
1754400888,59.7033054,30.4587634
1762453228,59.8535291,30.4442874
1768793293,59.693974,30.1230954
1771246678,59.7363026,30.3724649
1773150099,59.7037416,30.4594318
1777067171,59.7011493,30.4085528
1777067300,59.7015927,30.4110085
1777067391,59.7019973,30.4107383
1777067431,59.702364,30.4131067
1777067545,59.7032965,30.4100005
1777398646,59.7615276,30.3471973
1777398648,59.7615134,30.3476549
1777398734,59.7658054,30.3541077
1777957113,59.7008141,30.4115719
1777957114,59.7012444,30.4142462
1790222682,59.8221983,30.5127936
1790369762,59.7690252,30.5905554
1790404858,59.7973864,30.5858277
1796784503,59.8597254,30.1573866
1796784555,59.8639497,30.1644291
1796784558,59.8645964,30.1650301
1796784559,59.864655,30.1647577
1796784560,59.8647793,30.1648615
1796954245,59.8447845,30.1143832
1797950319,59.8367866,30.2749685
1798368797,59.8446897,30.2880034
1803083041,59.7916831,30.3112939
1805667272,59.8232336,30.5232388
1805667495,59.8290919,30.517912
1806277226,59.8631788,30.4752151
1808522297,59.7735411,30.138244
1808522492,59.7742948,30.1360873
1808522511,59.7743304,30.1359662
1808522681,59.7766556,30.1401503
1808522705,59.7768536,30.1353214
1808522825,59.7776251,30.1340248
1808523076,59.7784233,30.1455583
1808664012,59.7670139,30.1208251
1808664050,59.7670539,30.1219112
1808664091,59.7674387,30.1228769
1808664186,59.7677127,30.1195155
1808664259,59.7680561,30.1229123
1808664326,59.7682674,30.1221563
1808664365,59.7684176,30.1339096
1808664391,59.7687148,30.120515
1808664400,59.7687602,30.1297681
1808664702,59.7695779,30.130472
1808665007,59.7722712,30.1460579
1808665142,59.7738166,30.1375219
1808665307,59.7748022,30.140371
1808665639,59.7757974,30.1448549
1808666259,59.7769106,30.1431489
1808666326,59.7770905,30.1461977
1808666417,59.7773829,30.1449013
1808666772,59.7796799,30.1460626
1809045911,59.777692,30.1419473
1809045929,59.7783753,30.1405186
1812659098,59.8955145,30.2778522
1812663922,59.8955288,30.2789822
1812663923,59.8956465,30.2788953
1812989898,59.8940737,30.3140108
1814481352,59.9454554,30.2622562
1814481353,59.9455043,30.262431
1816967268,59.8180506,30.381276
1817003027,59.818629,30.4622037
1817003037,59.8190049,30.4641662
1817006585,59.8150761,30.4628149
1817024296,59.8088837,30.5317767
1817024301,59.8093555,30.5290004
1817024303,59.8094675,30.5353396
1817024324,59.8100258,30.5302519
1817024336,59.810338,30.5327785
1817362257,59.9121559,30.3971079
1817362264,59.9121982,30.3975348
1819562283,59.9424636,30.412276
1819562333,59.9426155,30.4132234
1819562368,59.9426559,30.411512
1819562370,59.9426796,30.4132498
1819562394,59.9427688,30.4119908
1819562424,59.9427281,30.4195724
1819562440,59.9428084,30.4195592
1819562443,59.9428138,30.4197146
1819562552,59.9433021,30.4353262
1819562620,59.9453941,30.4204912
1819562622,59.9454022,30.4203559
1819562647,59.9462032,30.4207416
1819562656,59.9464581,30.4208036
1819562659,59.9464686,30.4206763
1819642395,59.9299974,30.4173732
1819642396,59.9300653,30.417707
1819642397,59.9301272,30.4173066
1819642398,59.930178,30.4175577
1819642425,59.9325667,30.4154757
1819642427,59.932578,30.4156096
1819642452,59.9334057,30.4155454
1819642453,59.9334289,30.4154124
1819642568,59.9379138,30.4151598
1819642569,59.9378796,30.4152875
1819642572,59.937963,30.4152665
1819642679,59.9455599,30.4092417
1819648086,59.9474945,30.4360947
1819648106,59.9477093,30.4354421
1819648113,59.9480523,30.4369125
1820015960,59.9436813,30.3773314
1822953531,59.9291318,30.3351398
1826740540,59.9215557,30.2994108
1828673207,59.8234347,30.1090958
1828680369,59.8291909,30.1086348
1829591301,59.9337691,30.3625192
1829591308,59.9341837,30.3628351
1831762020,59.8367209,30.269318
1831762133,59.8425396,30.2757357
1831762140,59.8429892,30.276549
1831762142,59.8430269,30.2764516
1831762149,59.843426,30.2772047
1831762156,59.8434642,30.2771104
1831762165,59.8439347,30.2778166
1831762249,59.8462822,30.2801938
1831771448,59.8348257,30.2646835
1831771464,59.8350718,30.2660053
1831771466,59.8351277,30.2659588
1831771497,59.8360277,30.2684285
1831771502,59.8366895,30.2694288
1831771504,59.8399388,30.2729599
1831771506,59.839948,30.2728355
1831771512,59.8400563,30.273092
1831771514,59.8401086,30.273017
1831771517,59.8406399,30.2735866
1832045857,59.9215526,30.2837166
1832045860,59.9228526,30.281487
1832054720,59.9193803,30.2800768
1832054722,59.9200897,30.2789019
1832070593,59.9232386,30.2806019
1832070594,59.9248018,30.2803465
1832085962,59.8992009,30.3379338
1832086729,59.9093218,30.2878819
1832086730,59.9151844,30.3056056
1832097212,59.918445,30.3462571
1832147298,59.8790605,30.4487604
1832151503,59.8761585,30.4472146
1832161978,59.8727905,30.4354201
1832162479,59.8550737,30.3356474
1832162480,59.8551944,30.3356407
1832162481,59.8576811,30.3257655
1832274993,59.8321855,30.5200346
1832359062,59.8847937,30.3695754
1832359069,59.8849283,30.3693539
1832461469,59.8759904,30.3313099
1832461471,59.8761468,30.3312987
1832461472,59.8790852,30.3316864
1832588390,59.9248315,30.3492083
1832624030,59.6850192,30.4673052
1832663982,59.6855236,30.4393329
1832663983,59.6859692,30.4315611
1832677807,59.6808078,30.4743049
1832677809,59.6814738,30.4655389
1832677812,59.68194,30.4641135
1832677814,59.6821499,30.4643669
1832677816,59.6823409,30.468727
1832677820,59.682958,30.4652367
1832677827,59.6830938,30.4661278
1832677830,59.6831062,30.4719581
1832677839,59.683519,30.4657654
1832695483,59.6825746,30.4738096
1832835694,59.8360717,30.1994435
1832868792,59.9122994,30.3075753
1832971291,59.8163622,30.3795459
1832986615,59.8163063,30.3711128
1832996870,59.8150154,30.3770201
1833107430,59.8336168,30.2649917
1833144437,59.8931531,30.3245844
1833144438,59.893258,30.3245149
1833153941,59.911923,30.2857035
1833153942,59.9119644,30.2867979
1833153943,59.9121023,30.2909477
1833185544,59.8892501,30.2672288
1833235178,59.8878362,30.4419648
1833288968,59.8487868,30.4827154
1833288992,59.8540185,30.4809013
1833288996,59.8540413,30.4787746
1833289004,59.8543535,30.4791064
1833410676,59.9475619,30.2839714
1834036050,59.9471582,30.4072135
1834044168,59.9414642,30.3975608
1834044172,59.941246,30.3969534
1834044177,59.9401028,30.3971652
1834056500,59.9411245,30.404349
1834056502,59.9392654,30.4043752
1834056512,59.9369002,30.4029612
1834086384,59.9046132,30.3266012
1834089120,59.8236519,30.4265226
1834091715,59.8516484,30.4814252
1834307124,59.924275,30.4898988
1834307132,59.9244258,30.4897592
1834321503,59.8940115,30.4623447
1834411666,59.9215615,30.3948643
1834415232,59.9261368,30.3743305
1834821166,59.9187461,30.349526
1834821167,59.9189602,30.3496645
1834948819,59.9343157,30.3601631
1834954793,59.9451015,30.3590953
1835353710,59.9298819,30.4360717
1835431508,59.8963821,30.3625488
1835431511,59.8972122,30.3573883
1835431514,59.8993187,30.3638826
1835443445,59.8416918,30.1579136
1835443448,59.8452031,30.1402956
1835458634,59.8366991,30.1402659
1835458636,59.8367121,30.1436854
1835511824,59.927017,30.5015607
1835511827,59.9282899,30.4861797
1835511829,59.9284193,30.4857878
1835511831,59.9285161,30.4855096
1835519673,59.8973375,30.4912403
1835522730,59.9506648,30.4721289
1835647218,59.8983737,30.3408727
1836577729,59.7358146,30.5605628
1836577731,59.7375687,30.5600446
1836734953,59.7468093,30.5957383
1836760292,59.7306593,30.5749324
1836760355,59.7526601,30.5860397
1836916874,59.7524397,30.6085825
1837026879,59.8632096,30.1519263
1837026892,59.8691237,30.1866522
1837026942,59.8600342,30.2059354
1837026981,59.8664731,30.1566412
1837244290,59.7760132,30.6554717
1837292066,59.7858569,30.6595708
1837424948,59.9352775,30.4567622
1837528652,59.8417918,30.130434
1837548842,59.856095,30.3616594
1837846372,59.8953864,30.4072665
1838328686,59.8973174,30.2310494
1838328758,59.9283793,30.2113874
1838328860,59.931195,30.2035944
1838328871,59.931069,30.2065735
1838328874,59.9312584,30.2040698
1838328929,59.93163,30.2114785
1838328996,59.9351123,30.2105827
1838328997,59.9351307,30.2109998
1838969181,59.7771612,30.5567013
1838969254,59.7911579,30.5674052
1839007622,59.9337668,30.2657618
1839007627,59.9365847,30.2726695
1839007628,59.9374623,30.2784211
1839046780,59.801104,30.5916556
1839046782,59.8022547,30.5935781
1839046787,59.8043267,30.5903024
1839056749,59.8005603,30.5867076
1839135969,59.7729156,30.6138436
1839136024,59.7819987,30.6058533
1839136034,59.783649,30.6069876
1839136036,59.784073,30.6045528
1839136048,59.7858798,30.6076615
1839136058,59.7866883,30.6129011
1839136079,59.7929666,30.6036666
